Order Date,SKU ID,Order Quantity
4/21/2023,3205AA,0.0460472154131966
10/18/2022,3180BA,9.43746783235147
10/30/2022,3178CA,0.43031120899328
10/11/2022,3271CA,0.699968521483242
4/12/2023,3264CA,1.99678029610022
6/3/2023,3249CA,2.5566898830648
1/25/2023,3239AA,8.76701807605121
4/20/2023,3205AA,0.00340884149761311
12/27/2022,3180BA,5.32390334314806
9/11/2022,3178CA,0.22835417384525
5/10/2023,3126BA,7.91975148012608
3/13/2023,3098AA,10.1956996720627
5/6/2023,3075BA,7.68405651900998
3/14/2023,3038BA,1.42943961629792
11/10/2022,3016BA,2.16079097140826
12/14/2022,3007CA,1.85874278995011
11/28/2022,3006CA,3.4556129479636
9/28/2022,2573CA,50.6697962807064
5/25/2023,2565CA,79.0082325064859
12/31/2022,2548CA,0.827287838038211
9/14/2022,2539AA,3.69770907588683
3/2/2023,2528CA,876.621512425287
6/2/2023,2473CA,8499.04018221682
4/8/2023,2458CA,4206.38034040136
9/26/2022,2449CA,7.52533285866833
6/9/2023,2422BA,47.6868579446993
5/5/2023,2418CA,10887.8337568914
4/23/2023,2391CA,19411.3363139555
10/24/2022,2371CA,10676.7198864576
6/10/2023,2365AA,7.23293999318587
1/13/2023,2336BA,220.389969553684
3/6/2023,2267CA,6.98135037339615
2/4/2023,2143AA,3.52307811167203
3/23/2023,2117BA,32.5364189282853
3/25/2023,2096AA,0.666647620230412
1/2/2023,1947CA,0.925003531603978
9/5/2022,1902BA,8.18392964423122
3/3/2023,1876AA,0.746569462973232
3/4/2023,1857AA,0.263346081114865
9/3/2022,1851CA,9.06318020312986
2/12/2023,1842BA,0.453921366910894
5/20/2023,1830AA,6.51353373801116
1/30/2023,1827AA,3.22365192483255
12/18/2022,1826AA,9.401153265507
9/25/2022,1819AA,0.216629409700251
3/3/2023,1811CA,5.50944766013277
4/5/2023,1801AA,3.73006182219237
1/10/2023,1798AA,6.01360607167625
4/18/2023,1767CA,2.95366117243233
2/10/2023,1766CA,7.15432311337547
10/5/2022,1764AA,0.0299022294056601
12/23/2022,1745BA,4.0526400971351
9/5/2022,1741BA,1.50499178419925
1/11/2023,1712AA,9.43461398256419
3/21/2023,1698CA,2.05498808293212
1/24/2023,1688CA,6.32770558305684
9/15/2022,1681CA,33.9733473847937
9/7/2022,1678CA,1.56416490215065
4/6/2023,1672AA,4.84953195782222
8/26/2022,1584BA,1.50781067779034
1/27/2023,1582CA,0.912449373151968
3/8/2023,1571AA,0.833316545163974
4/28/2023,1488CA,0.439392830069809
4/29/2023,1468AA,1.98878296444569
3/1/2023,1434BA,1.90757423051376
5/11/2023,1420CA,6.82984364541219
8/20/2022,1403CA,0.176436724100398
9/4/2022,1390BA,4.41340390350188
4/26/2023,1374CA,0.330078391157002
3/26/2023,1373BA,0.468553316414578
6/8/2023,1367CA,0.0634429266971754
9/1/2022,1326AA,2.26913241915841
4/24/2023,1325AA,0.477551014140204
4/6/2023,1321BA,3.28643845923307
2/1/2023,1317BA,7.73684785209752
12/27/2022,1315BA,4.2727714570445
11/10/2022,1308BA,0.547890452791842
9/13/2022,1296CA,4.4476266271272
5/26/2023,1295CA,1.20757776057456
3/18/2023,1283CA,0.319178507178819
8/21/2022,1281BA,0.200621917903525
11/6/2022,1244AA,2053.48775270205
5/22/2023,1206BA,30.1102204216312
11/2/2022,1196AA,0.58170262647504
5/25/2023,3271CA,0.2845562021922
9/29/2022,3264CA,6.39376716718804
11/29/2022,3249CA,0.346945612665291
5/24/2023,3239AA,5.39279054851733
4/27/2023,3205AA,0.505160148367235
5/19/2023,3180BA,7.69687923158153
10/1/2022,3178CA,0.230134833622536
1/6/2023,3271CA,0.764684059115133
4/25/2023,3264CA,9.25569905819229
12/14/2022,3249CA,0.673599786201915
10/14/2022,3239AA,3.81559636588316
9/26/2022,3205AA,0.727246785013897
8/27/2022,3180BA,1.42964064093598
2/21/2023,3178CA,1.16658429865141
2/14/2023,3126BA,4.54042479015453
9/7/2022,3098AA,8.92098776669965
6/12/2023,3075BA,6.24292941501975
8/28/2022,3038BA,1.63755768048381
2/11/2023,3016BA,0.883212437332082
11/26/2022,3007CA,3.23356177972314
4/15/2023,3006CA,6.22814710773592
1/17/2023,2573CA,31.6881915437976
10/7/2022,2565CA,96.3322434408605
2/8/2023,2548CA,7.06226228339435
1/21/2023,2539AA,3.35424708298214
3/16/2023,2528CA,1952.84395119361
3/21/2023,2473CA,11069.2118449613
12/18/2022,2458CA,157.462995616559
1/3/2023,2449CA,3.07702650815156
6/2/2023,2422BA,903.374772612499
3/19/2023,2418CA,3782.29510097721
5/10/2023,2391CA,16572.819644285
10/30/2022,2371CA,4294.8607549602
6/4/2023,2365AA,4.09820675342021
2/8/2023,2336BA,130.743101018988
9/25/2022,2267CA,0.774723766027663
4/8/2023,2143AA,1.87275041874213
10/30/2022,2117BA,2.72169001180247
12/7/2022,2096AA,0.656601720683745
5/7/2023,1947CA,8.1258683031428
1/5/2023,1902BA,1.49256488226939
2/7/2023,1876AA,1.27164313762148
4/16/2023,1857AA,0.987270511741435
2/27/2023,1851CA,7.80975685990475
6/4/2023,1842BA,1.25552721700772
12/18/2022,1830AA,1.05008696453993
11/2/2022,1827AA,1.7480498544692
9/2/2022,1826AA,8.06224161126543
10/3/2022,1819AA,3.98886626561649
2/18/2023,1811CA,5.55782240984344
4/25/2023,1801AA,9.73920630646605
1/25/2023,1798AA,5.61417822994174
11/17/2022,1767CA,4.0511190559525
12/9/2022,1766CA,5.96988878567654
9/11/2022,1764AA,2.96656930423174
2/12/2023,1745BA,2.99846301866291
5/24/2023,1741BA,3.40760868904443
4/24/2023,1712AA,6.14372576208525
2/18/2023,1698CA,8.97633216420138
10/17/2022,1688CA,9.440273261691
11/25/2022,1681CA,8.13392085537527
11/2/2022,1678CA,4.95881539818426
4/29/2023,1672AA,8.94655647436875
10/25/2022,1584BA,1.34111716693862
5/7/2023,1582CA,1.89988988697149
6/1/2023,1571AA,5.16448898690464
9/21/2022,1488CA,4.8100255687776
4/7/2023,1468AA,7.98360146427477
11/27/2022,1434BA,3.13661353458239
4/9/2023,1420CA,4.2458028386791
8/23/2022,1403CA,1.74030892221969
10/11/2022,1390BA,1.48474191834576
9/5/2022,1374CA,3.36979728549179
2/16/2023,1373BA,6.38802988179137
1/5/2023,1367CA,0.491611465604937
11/3/2022,1326AA,0.194293484570487
1/19/2023,1325AA,3.68473559177617
11/8/2022,1321BA,3.69379466437777
5/21/2023,1317BA,0.301658344155575
2/19/2023,1315BA,9.67422791488762
5/11/2023,1308BA,6.70130814463668
5/22/2023,1296CA,3.92283934864988
5/17/2023,1295CA,1.28790219497484
3/28/2023,1283CA,0.456329137682356
11/30/2022,1281BA,1.1851677532091
2/6/2023,1244AA,2819.65218719292
11/24/2022,1206BA,6.52681471830809
8/24/2022,1196AA,6.84706936506575
10/15/2022,3271CA,1.43812228155728
8/21/2022,3264CA,5.93382015524967
1/11/2023,3249CA,5.52977019095855
3/17/2023,3239AA,6.04441679702682
1/31/2023,3205AA,0.218532223536366
5/16/2023,3180BA,0.62358478393467
11/19/2022,3178CA,1.17562597570273
2/22/2023,3271CA,0.681969768470153
4/17/2023,3264CA,6.72211958484997
12/7/2022,3249CA,3.15877999758836
4/10/2023,3239AA,6.56420331030516
5/20/2023,3205AA,0.857650558247569
2/15/2023,3180BA,9.78503897247512
4/21/2023,3178CA,0.320002461209411
2/28/2023,3126BA,5.2709678734938
1/8/2023,3098AA,4.17270801486702
1/31/2023,3075BA,2.55328468064904
11/20/2022,3038BA,1.03956249252062
2/16/2023,3016BA,2.06891629804004
12/5/2022,3007CA,0.467305687131852
3/9/2023,3006CA,3.83219976360205
9/16/2022,2573CA,12.6188583410735
8/22/2022,2565CA,23.6482824878544
9/22/2022,2548CA,5.6197393365886
1/6/2023,2539AA,8.28175606948998
1/10/2023,2528CA,1255.53987544569
1/13/2023,2473CA,6664.56134650821
4/11/2023,2458CA,2666.32689525427
3/3/2023,2449CA,1.55008117646874
5/13/2023,2422BA,492.918085523955
1/26/2023,2418CA,5829.40685955419
1/19/2023,2391CA,4666.17441494016
11/1/2022,2371CA,4845.92791783015
9/17/2022,2365AA,1.25745945705994
12/25/2022,2336BA,300.995687428728
3/20/2023,2267CA,2.84922484912568
3/1/2023,2143AA,2.40485835847837
10/29/2022,2117BA,14.6375268323209
5/8/2023,2096AA,2.94505317763983
5/2/2023,1947CA,9.43889262126146
1/16/2023,1902BA,5.67996299494824
1/26/2023,1876AA,0.345913344868762
3/11/2023,1857AA,9.50288363518818
12/13/2022,1851CA,4.83874917642753
11/10/2022,1842BA,1.47645917232469
4/4/2023,1830AA,5.34909605266894
12/15/2022,1827AA,8.36448092714368
5/28/2023,1826AA,8.3835030711141
5/22/2023,1819AA,1.7180415835035
10/11/2022,1811CA,3.33003803817138
9/24/2022,1801AA,14.4313592253343
4/24/2023,1798AA,5.19712031377787
5/4/2023,1767CA,1.30374639075726
12/13/2022,1766CA,0.0765683936138251
10/20/2022,1764AA,0.222660103341382
9/19/2022,1745BA,2.30566775757915
9/1/2022,1741BA,0.828504728744402
1/16/2023,1712AA,4.18159772079057
2/3/2023,1698CA,4.24050062734215
4/16/2023,1688CA,0.732530515628213
11/7/2022,1681CA,12.7940481467013
3/2/2023,1678CA,0.787964591814163
12/20/2022,1672AA,0.26031406002557
6/3/2023,1584BA,1.10065613744945
5/29/2023,1582CA,0.910700598251792
4/11/2023,1571AA,2.02726019524354
10/15/2022,1488CA,4.91719031480244
12/23/2022,1468AA,2.85756169974717
6/6/2023,1434BA,4.10843592460341
12/29/2022,1420CA,6.3064204563711
9/5/2022,1403CA,1.17740481421741
10/27/2022,1390BA,3.27995257857094
9/18/2022,1374CA,3.57140834799745
4/19/2023,1373BA,3.99219608714856
3/1/2023,1367CA,0.927623783240237
12/13/2022,1326AA,9.36986133630423
5/2/2023,1325AA,7.25062258469611
5/12/2023,1321BA,5.71876519666277
2/23/2023,1317BA,6.54319575573641
1/27/2023,1315BA,7.13462111483899
11/23/2022,1308BA,3.51573722629471
10/20/2022,1296CA,8.98461222049841
4/14/2023,1295CA,0.631950373472755
11/24/2022,1283CA,0.0785102103928857
5/12/2023,1281BA,1.20059328574831
9/21/2022,1244AA,694.271166846065
4/15/2023,1206BA,100.702136235962
1/26/2023,1196AA,2.53326147860885
4/11/2023,3271CA,1.22634327385508
5/13/2023,3264CA,1.71691532491171
3/29/2023,3249CA,6.18982540219679
10/19/2022,3239AA,8.7036758702559
11/13/2022,3205AA,0.583430143062783
2/13/2023,3180BA,2.78506574892877
3/5/2023,3178CA,1.15479464458819
3/10/2023,3271CA,0.511214905273473
5/29/2023,3264CA,3.51018280759656
9/14/2022,3249CA,0.878555860246748
5/3/2023,3239AA,8.02301445084283
3/6/2023,3205AA,0.382585499036762
11/10/2022,3180BA,8.94658853227059
12/28/2022,3178CA,0.763398121504555
2/15/2023,3126BA,0.865033935850875
12/24/2022,3098AA,1.39233197458632
6/8/2023,3075BA,5.60010118010224
2/7/2023,3038BA,1.05377162396177
4/5/2023,3016BA,0.0735083090458382
9/29/2022,3007CA,1.51232265055268
2/18/2023,3006CA,7.54590761158653
12/7/2022,2573CA,45.672560841283
11/14/2022,2565CA,20.8605345084945
8/27/2022,2548CA,4.17540534955895
11/2/2022,2539AA,0.487543807483306
11/17/2022,2528CA,160.488029072817
4/6/2023,2473CA,14265.7285921071
8/23/2022,2458CA,3007.17009661605
11/4/2022,2449CA,0.45088519038074
3/28/2023,2422BA,1990.11915032523
4/25/2023,2418CA,14178.2032533569
11/11/2022,2391CA,17278.7260783069
12/18/2022,2371CA,6855.87353397042
9/27/2022,2365AA,4.30174281977635
1/10/2023,2336BA,38.1539462987891
1/4/2023,2267CA,8.68260448451605
8/19/2022,2143AA,7.34535256045922
1/3/2023,2117BA,28.0344615295026
9/21/2022,2096AA,0.425957755577703
12/1/2022,1947CA,5.18195483166602
10/13/2022,1902BA,4.1043474782239
12/22/2022,1876AA,0.0330732431547695
5/24/2023,1857AA,9.0559535343208
2/23/2023,1851CA,1.23826023503996
3/13/2023,1842BA,1.64638333753956
4/15/2023,1830AA,1.83939771466426
1/30/2023,1827AA,0.47004839430473
3/2/2023,1826AA,0.269398700599306
9/26/2022,1819AA,4.9210914379336
2/22/2023,1811CA,9.64443094406933
12/16/2022,1801AA,1.78012582273722
5/4/2023,1798AA,3.02033831223861
2/27/2023,1767CA,0.669323644002537
3/6/2023,1766CA,5.75270214977286
4/20/2023,1764AA,2.13752930383185
8/23/2022,1745BA,4.78913284373984
3/3/2023,1741BA,2.54559048040327
10/9/2022,1712AA,7.73649476386793
9/17/2022,1698CA,8.40789679534684
5/14/2023,1688CA,7.69425785732445
9/21/2022,1681CA,14.2557452934231
4/13/2023,1678CA,1.96373335888214
3/18/2023,1672AA,6.32919188961525
8/30/2022,1584BA,0.495220288976296
5/23/2023,1582CA,1.99954338439877
1/21/2023,1571AA,2.86133394039901
9/5/2022,1488CA,2.65159328256816
10/11/2022,1468AA,2.75130120419026
9/7/2022,1434BA,5.51808718391373
11/17/2022,1420CA,2.86782572234846
8/30/2022,1403CA,1.69564856214591
3/9/2023,1390BA,0.130195097226498
11/9/2022,1374CA,7.93150080397718
2/12/2023,1373BA,9.95948747943496
1/4/2023,1367CA,0.455361466252784
9/10/2022,1326AA,8.61014758048581
6/7/2023,1325AA,3.27689920738391
2/10/2023,1321BA,6.8718762044008
9/5/2022,1317BA,3.41743232025499
5/12/2023,1315BA,3.33922101325911
6/3/2023,1308BA,3.25144252993523
3/23/2023,1296CA,2.69064709272549
1/10/2023,1295CA,1.0412645656116
4/10/2023,1283CA,0.895719673986561
10/12/2022,1281BA,1.07709393877418
9/16/2022,1244AA,5136.5450341341
4/20/2023,1206BA,48.0063439504387
1/3/2023,1196AA,7.90129531584054
4/16/2023,3271CA,0.841367575392483
11/6/2022,3264CA,2.02297238371669
3/18/2023,3249CA,5.66693125020413
5/6/2023,3239AA,8.31293473236157
5/14/2023,3205AA,0.362970985543225
5/12/2023,3180BA,4.70677044736104
9/20/2022,3178CA,0.193332592900543
9/7/2022,3271CA,1.22039518018194
5/3/2023,3264CA,3.22897265559233
3/22/2023,3249CA,2.43542290665694
4/13/2023,3239AA,2.00537257162395
11/9/2022,3205AA,0.852373510511332
3/28/2023,3180BA,7.87674209397474
4/10/2023,3178CA,1.00269166192284
3/10/2023,3126BA,0.359675710150188
4/16/2023,3098AA,6.1555637512853
2/3/2023,3075BA,21.4220123195774
4/2/2023,3038BA,0.179352393275286
11/1/2022,3016BA,0.967346197642283
4/26/2023,3007CA,1.90670829083711
11/28/2022,3006CA,3.83146064586885
3/1/2023,2573CA,9.67401092183524
4/21/2023,2565CA,174.225021245727
9/4/2022,2548CA,4.81979376198996
2/25/2023,2539AA,2.42229509430518
4/18/2023,2528CA,1613.34783265329
5/21/2023,2473CA,1851.74402148971
8/31/2022,2458CA,3866.63352169582
12/17/2022,2449CA,3.69496209831673
10/19/2022,2422BA,1933.28848514299
9/4/2022,2418CA,8709.12754297936
4/13/2023,2391CA,611.096921251003
11/9/2022,2371CA,7758.87718988312
11/2/2022,2365AA,7.3172305811619
11/29/2022,2336BA,82.3249694554434
8/28/2022,2267CA,2.47862359634793
6/11/2023,2143AA,1.87044559435983
5/4/2023,2117BA,61.765797360956
1/15/2023,2096AA,3.20372047694963
11/22/2022,1947CA,1.01759689029967
4/29/2023,1902BA,9.5751004806443
1/27/2023,1876AA,0.636519663488823
3/25/2023,1857AA,1.79958158255429
2/3/2023,1851CA,7.50671596458162
10/3/2022,1842BA,0.38556147384517
9/18/2022,1830AA,8.57063989961839
3/22/2023,1827AA,1.11447517132656
12/31/2022,1826AA,9.90386140947967
11/21/2022,1819AA,4.39254399487617
11/28/2022,1811CA,2.50772127905452
3/29/2023,1801AA,2.87348537703139
6/2/2023,1798AA,1.90297139706701
5/1/2023,1767CA,8.56265280639598
8/18/2022,1766CA,3.39374780488212
5/12/2023,1764AA,6.68612647940856
2/2/2023,1745BA,2.06867421129254
9/23/2022,1741BA,3.37828072760879
9/20/2022,1712AA,0.369040979102485
5/19/2023,1698CA,5.36875234643279
3/24/2023,1688CA,6.19602579763183
3/6/2023,1681CA,37.2365105655019
4/6/2023,1678CA,9.97135583798136
11/1/2022,1672AA,3.47388701403657
11/11/2022,1584BA,0.824237554703661
5/24/2023,1582CA,1.64565948159965
11/24/2022,1571AA,2.25127632822571
2/2/2023,1488CA,1.25982318940822
4/28/2023,1468AA,0.692804937275244
1/1/2023,1434BA,2.62491801677382
9/23/2022,1420CA,0.0445396126939501
2/18/2023,1403CA,0.287058873344018
11/20/2022,1390BA,4.30586443932686
5/30/2023,1374CA,5.12953003828052
4/13/2023,1373BA,9.78824591113232
2/24/2023,1367CA,0.262369950134049
9/23/2022,1326AA,2.20891405255349
2/2/2023,1325AA,4.37958973474957
8/31/2022,1321BA,9.46280547413674
12/13/2022,1317BA,3.65062749443953
1/15/2023,1315BA,6.16634706853258
12/2/2022,1308BA,6.10286381050655
6/3/2023,1296CA,9.5479547901019
5/24/2023,1295CA,0.407262246276535
5/3/2023,1283CA,0.0635566875861054
11/20/2022,1281BA,0.502691926577993
2/10/2023,1244AA,1575.38832452983
5/14/2023,1206BA,22.1726844573989
8/23/2022,1196AA,1.62608376377382
1/12/2023,3271CA,0.608454120992279
12/28/2022,3264CA,3.22188570284496
2/27/2023,3249CA,5.27666688168324
2/18/2023,3239AA,9.26217842843674
12/24/2022,3205AA,0.152698696178199
10/9/2022,3180BA,6.47851864392622
10/2/2022,3178CA,0.628698886446071
2/27/2023,3271CA,0.85349517323517
1/11/2023,3264CA,4.39586345572863
9/29/2022,3249CA,2.88373613299898
8/29/2022,3239AA,0.965893509176707
2/28/2023,3205AA,0.546467823037125
5/17/2023,3180BA,8.57923221539141
10/22/2022,3178CA,0.212710327993557
4/21/2023,3126BA,9.79654338658175
10/13/2022,3098AA,4.27305164344868
10/12/2022,3075BA,17.0390814986345
8/27/2022,3038BA,1.22068170851183
2/28/2023,3016BA,1.00705363786486
12/8/2022,3007CA,1.69831625330957
6/3/2023,3006CA,9.31172180958171
1/11/2023,2573CA,0.122576247018119
10/4/2022,2565CA,173.204905259952
5/18/2023,2548CA,6.59546423557623
9/6/2022,2539AA,0.891540783527623
12/10/2022,2528CA,115.194010246031
2/25/2023,2473CA,14049.6463158566
11/25/2022,2458CA,1454.04680750126
5/28/2023,2449CA,3.32807529824315
1/2/2023,2422BA,1986.69031149398
10/3/2022,2418CA,9150.10442483385
10/16/2022,2391CA,10550.1506953544
5/27/2023,2371CA,2457.86885867914
12/24/2022,2365AA,5.12637245191263
10/15/2022,2336BA,169.680112721219
4/15/2023,2267CA,2.79884612855231
5/30/2023,2143AA,0.0406877258157179
3/4/2023,2117BA,54.6017336670771
12/23/2022,2096AA,6.79259939720106
5/6/2023,1947CA,9.75332125808
3/6/2023,1902BA,9.99286925760804
12/1/2022,1876AA,1.26791552184596
10/15/2022,1857AA,5.71119226895065
3/16/2023,1851CA,2.15216311247242
10/4/2022,1842BA,0.30471512386732
11/7/2022,1830AA,7.52773970865786
4/11/2023,1827AA,8.77893244960566
8/26/2022,1826AA,0.73917385068067
9/8/2022,1819AA,0.249998962792729
9/6/2022,1811CA,2.61142303851641
8/25/2022,1801AA,14.7028957836563
2/18/2023,1798AA,3.82061320857289
10/28/2022,1767CA,0.245876448549799
4/4/2023,1766CA,8.52003693041221
5/24/2023,1764AA,5.55528206974725
3/1/2023,1745BA,0.368877891498164
9/18/2022,1741BA,2.65511859030056
9/17/2022,1712AA,9.4007757535361
10/2/2022,1698CA,8.49248023301623
2/8/2023,1688CA,3.46150400366742
2/28/2023,1681CA,18.9751084266304
4/20/2023,1678CA,9.68183130644723
4/30/2023,1672AA,4.95853944258176
5/23/2023,1584BA,0.932987499285515
10/30/2022,1582CA,2.42840891954103
4/25/2023,1571AA,4.07472280627043
4/20/2023,1488CA,7.84493776862854
12/6/2022,1468AA,5.93914767708585
10/29/2022,1434BA,9.33018684243468
2/4/2023,1420CA,9.47660282053859
3/25/2023,1403CA,2.13492823285046
9/7/2022,1390BA,9.67279872496103
11/29/2022,1374CA,9.24946016892965
12/23/2022,1373BA,9.89516589623667
3/23/2023,1367CA,0.635658174205112
4/22/2023,1326AA,9.70141395106097
1/18/2023,1325AA,7.54890150472585
9/21/2022,1321BA,7.86357004608611
1/18/2023,1317BA,4.96370264907837
2/5/2023,1315BA,0.665390566697455
1/23/2023,1308BA,1.32543474979481
12/16/2022,1296CA,8.56432964831247
2/27/2023,1295CA,0.754071581914013
3/27/2023,1283CA,0.808662118042442
1/3/2023,1281BA,0.744154349191823
2/11/2023,1244AA,4349.04546269065
12/4/2022,1206BA,86.5605135193029
6/10/2023,1196AA,0.169955106983193
12/3/2022,3271CA,0.0524855149988389
8/25/2022,3264CA,0.22271847872317
1/23/2023,3249CA,9.16333437943761
4/30/2023,3239AA,6.0863124727137
1/18/2023,3205AA,0.933059773798364
5/28/2023,3180BA,0.352435872451333
1/30/2023,3178CA,0.417684258739837
5/11/2023,3271CA,0.299872776922212
2/11/2023,3264CA,0.622827695467599
11/26/2022,3249CA,3.02436833587257
5/8/2023,3239AA,7.94207475389316
3/5/2023,3205AA,0.44178812240375
3/26/2023,3180BA,1.59520804585385
9/21/2022,3178CA,0.250000372194836
11/2/2022,3126BA,1.47521757109476
2/15/2023,3098AA,6.93774402478178
10/5/2022,3075BA,20.9985205418293
10/5/2022,3038BA,0.596836649636891
4/14/2023,3016BA,2.09354035630012
5/5/2023,3007CA,2.31802281868853
5/15/2023,3006CA,0.368254584255129
5/27/2023,2573CA,42.2933973364824
2/19/2023,2565CA,83.3380192289337
5/4/2023,2548CA,5.73381178113061
3/23/2023,2539AA,9.62418602432689
1/12/2023,2528CA,1408.38284861005
10/4/2022,2473CA,2119.34575179348
11/11/2022,2458CA,1067.56845213774
4/7/2023,2449CA,3.35408939383665
2/15/2023,2422BA,58.8314924952642
11/9/2022,2418CA,8106.87800268544
2/15/2023,2391CA,27658.5308739954
11/29/2022,2371CA,10256.6122968605
3/13/2023,2365AA,9.56513113088378
2/28/2023,2336BA,124.681034988254
2/20/2023,2267CA,1.63942792149626
2/10/2023,2143AA,0.552243918161782
12/20/2022,2117BA,20.4285022032192
11/9/2022,2096AA,6.46551710126136
3/13/2023,1947CA,1.09346982394496
2/24/2023,1902BA,8.42611404502616
9/1/2022,1876AA,0.657907395469687
11/5/2022,1857AA,5.06369714279762
12/13/2022,1851CA,5.15420779973863
5/24/2023,1842BA,1.56649466003686
5/26/2023,1830AA,1.68198922679563
4/22/2023,1827AA,3.29110064542852
3/29/2023,1826AA,7.83688642257358
3/17/2023,1819AA,9.32850064775193
11/7/2022,1811CA,6.39522076667988
11/2/2022,1801AA,8.50746702353277
10/8/2022,1798AA,6.08725339620314
2/25/2023,1767CA,9.11943313135962
9/10/2022,1766CA,7.73051380728704
3/23/2023,1764AA,1.52809444870455
10/17/2022,1745BA,0.0630984659624512
4/18/2023,1741BA,3.48483335506015
2/3/2023,1712AA,6.68308922690804
3/19/2023,1698CA,5.72649235249202
11/18/2022,1688CA,1.59666723630287
9/14/2022,1681CA,32.503391972793
11/25/2022,1678CA,8.52598193256103
9/10/2022,1672AA,5.76704054458714
2/26/2023,1584BA,0.291414317137798
2/18/2023,1582CA,0.647372856664173
6/13/2023,1571AA,3.6904004628802
8/28/2022,1488CA,4.29085288123126
4/20/2023,1468AA,3.5024625051052
4/28/2023,1434BA,8.90248441281434
4/12/2023,1420CA,5.87025447898737
4/17/2023,1403CA,0.373468537562152
12/29/2022,1390BA,3.19694242709832
10/14/2022,1374CA,7.41181134035961
10/7/2022,1373BA,4.91558894887203
2/12/2023,1367CA,0.368385543887893
8/26/2022,1326AA,9.18859389903333
1/7/2023,1325AA,4.83662303165347
11/6/2022,1321BA,5.98028752270916
1/28/2023,1317BA,1.06011076846536
3/23/2023,1315BA,1.34352366278524
6/6/2023,1308BA,7.74159299343307
2/22/2023,1296CA,3.51056529736451
11/25/2022,1295CA,1.07156224368659
3/17/2023,1283CA,0.295596758469212
5/25/2023,1281BA,1.27395032227242
9/23/2022,1244AA,1615.48642804339
3/8/2023,1206BA,102.288110490827
1/27/2023,1196AA,9.53877819640402
5/3/2023,3271CA,1.02046847984521
11/1/2022,3264CA,1.00133577768958
11/20/2022,3249CA,5.09137544395261
3/3/2023,3239AA,4.05949500352803
4/22/2023,3205AA,0.919983370563007
3/21/2023,3180BA,1.52380782073936
3/1/2023,3178CA,0.451776088855507
1/17/2023,3271CA,1.28323130960537
9/12/2022,3264CA,0.44114843898399
5/28/2023,3249CA,9.14859240575741
4/8/2023,3239AA,6.00700398107071
3/10/2023,3205AA,0.207917900532949
9/20/2022,3180BA,6.76055485413925
1/23/2023,3178CA,0.683109608968409
11/23/2022,3126BA,3.16833811609456
1/20/2023,3098AA,3.2391005139804
5/16/2023,3075BA,4.74825700979522
3/10/2023,3038BA,1.36947540986006
9/22/2022,3016BA,1.69805569016949
12/19/2022,3007CA,1.96272081567931
3/22/2023,3006CA,0.940241229610705
3/22/2023,2573CA,32.8114507479502
8/28/2022,2565CA,130.101254827841
12/20/2022,2548CA,1.67881723993285
12/19/2022,2539AA,3.30997131656626
12/27/2022,2528CA,1412.77060057743
6/4/2023,2473CA,228.773958584829
3/23/2023,2458CA,1334.01543925531
6/11/2023,2449CA,7.00229309834891
11/15/2022,2422BA,15.6322404979083
10/26/2022,2418CA,4307.05923919245
1/22/2023,2391CA,29724.2343112889
11/11/2022,2371CA,11037.0635372469
3/30/2023,2365AA,8.75195335181447
9/7/2022,2336BA,291.296323296901
5/8/2023,2267CA,5.4217688048788
12/23/2022,2143AA,9.92611295245229
9/1/2022,2117BA,5.56284167512843
10/6/2022,2096AA,7.78252951988047
5/10/2023,1947CA,8.52889857518833
12/20/2022,1902BA,0.0245326996012696
3/17/2023,1876AA,0.654707278224331
8/23/2022,1857AA,2.31553991797764
10/15/2022,1851CA,7.17851954111145
9/15/2022,1842BA,0.899775834787919
10/29/2022,1830AA,7.12598352249791
9/27/2022,1827AA,6.36493587012517
5/13/2023,1826AA,4.95907279667192
12/12/2022,1819AA,3.45356422402311
10/26/2022,1811CA,9.02458241332154
5/26/2023,1801AA,11.3603546896256
6/3/2023,1798AA,1.59820074838334
1/30/2023,1767CA,0.781515169946315
12/13/2022,1766CA,0.5818990457132
5/12/2023,1764AA,7.79789373466762
5/14/2023,1745BA,2.93482002285564
9/7/2022,1741BA,0.123061662337729
3/6/2023,1712AA,0.59225084094516
5/4/2023,1698CA,3.78112243442879
1/6/2023,1688CA,7.30971919304654
4/23/2023,1681CA,11.704726690183
3/20/2023,1678CA,2.01054427535887
11/11/2022,1672AA,0.233327205890798
12/9/2022,1584BA,1.5241784216535
11/5/2022,1582CA,0.528504543914266
5/3/2023,1571AA,1.04320270448836
12/6/2022,1488CA,8.02857549777046
1/10/2023,1468AA,2.65209739788908
11/19/2022,1434BA,3.78231012326099
4/10/2023,1420CA,3.14946268999094
4/25/2023,1403CA,1.86403277778205
2/6/2023,1390BA,7.65128761376773
10/5/2022,1374CA,0.811908390809933
9/27/2022,1373BA,8.04256748919398
10/27/2022,1367CA,0.559486728393391
11/12/2022,1326AA,5.86603648917052
12/10/2022,1325AA,4.84412110862171
3/9/2023,1321BA,3.75085703888735
4/23/2023,1317BA,4.16962810460169
6/13/2023,1315BA,6.53644592557199
1/11/2023,1308BA,4.83065990933802
11/17/2022,1296CA,2.53532082181741
11/18/2022,1295CA,1.4021227193992
11/1/2022,1283CA,0.0785252495813459
3/28/2023,1281BA,1.06472909292524
3/18/2023,1244AA,1309.02163485538
3/19/2023,1206BA,100.926606745007
